4.02 4.727 4.932 4.91 4.746 4.965 4.789 4.116 3.829 4.456 4.959 5.177 5.068 5.059 4.583 3.868 3.722 4.278 4.743 5.109 5.245 4.717 4.248 3.78 3.718 4.26 4.657 4.695 4.735 4.705 4.322 3.589 3.428 3.953 4.157 4.241 4.198 4.179 3.926 3.333 3.15 3.42 3.619 3.609 3.661 3.538 3.521 3.169 2.98 2.881 3.015 3.265 3.246 3.082 2.809 2.905 2.68 2.627 2.728 2.757 2.815 2.768 2.649 2.691 7.816 8.365 7.849 7.166 5.976 5.017 4.491 3.883 8.305 9.564 9.034 7.868 6.483 5.267 4.438 3.82 8.058 8.877 8.872 7.832 6.55 5.092 4.297 3.69 7.048 7.814 7.854 7.01 5.698 5.02 4.281 3.724 6.082 6.4 6.494 5.945 5.225 4.505 3.95 3.363 5.166 5.337 5.106 4.946 4.377 4.246 3.736 3.115 4.452 4.332 4.349 4.251 4.022 3.768 3.236 2.796 3.825 3.738 3.829 3.749 3.429 3.212 3.026 2.642 7.38 10.216 13.013 14.978 15.22 12.917 10.438 7.648 8.249 11.432 15.027 18.683 18.608 15.107 11.397 8.076 8.12 11.097 14.868 18.637 18.503 14.552 10.909 8.114 7.539 9.894 12.687 14.953 15.052 12.79 9.865 7.499 6.203 8.042 9.818 10.979 10.986 9.721 7.863 6.177 4.758 6.125 7.217 7.918 8.008 7.225 5.957 5.064 3.848 4.313 5.033 5.364 5.641 5.064 4.376 3.906 2.954 3.089 3.414 3.667 3.677 3.442 3.072 2.91 3.808 4.332 5.114 5.872 7.07 8.067 8.412 8.235 3.749 4.421 5.329 6.418 7.572 8.967 9.529 8.48 3.636 4.45 5.288 6.622 7.746 8.887 8.86 8.032 3.628 4.261 4.917 5.897 6.901 7.69 7.933 7.051 3.39 4 4.57 5.201 5.959 6.423 6.358 5.98 3.085 3.588 4.179 4.561 4.761 5.309 5.227 4.98 2.847 3.301 3.63 4.029 4.356 4.288 4.559 4.467 2.689 2.98 3.336 3.462 3.749 3.865 3.83 3.884 2.593 2.82 3.111 3.42 3.419 3.306 2.862 2.711 3.554 4.126 4.877 5.161 5.273 4.809 4.131 3.607 4.847 5.955 7.159 7.906 7.77 7.113 5.872 4.784 6.048 7.882 9.875 10.762 10.964 9.608 7.852 5.974 7.283 9.708 12.604 14.721 14.969 12.655 9.685 7.261 7.949 10.937 14.8 18.7 18.36 15.15 10.944 7.996 8.119 11.095 15.211 18.369 18.771 14.933 11.211 8.3 7.458 10.168 12.554 14.873 14.968 13.006 10.015 7.509  
5.632 5.073 4.788 4.662 4.327 3.849 3.483 3.218 5.157 5.495 5.21 4.773 4.445 3.848 3.255 3 4.675 5.157 5.371 4.934 4.439 3.872 3.15 2.85 4.634 4.672 4.905 4.816 4.31 3.688 3.195 2.736 4.366 4.294 4.203 4.394 4.072 3.557 3.038 2.923 3.941 3.796 3.661 3.733 3.533 3.298 2.952 2.813 3.227 3.136 3.098 3.087 2.943 2.924 2.91 2.775 2.965 2.816 2.766 2.804 2.85 2.846 2.677 2.824 12.803 15.368 15.148 13.065 10.171 7.596 5.339 3.526 15.345 18.943 18.868 15.148 11.129 8.319 5.623 3.691 15.36 18.469 18.979 14.966 10.982 8.136 5.646 3.665 13.062 15.223 15.452 12.82 9.957 7.298 5.09 3.274 10.424 11.216 11.111 9.923 8.174 6.069 4.216 2.913 7.771 8.27 8.062 7.483 6.097 4.708 3.472 2.458 5.364 5.662 5.768 5.209 4.33 3.476 2.72 2.107 3.615 3.606 3.745 3.452 3.104 2.567 2.121 2.25 3.423 5.285 7.65 10.342 13.216 15.421 15.461 13.497 3.821 5.669 8.293 11.418 15.23 18.898 19.215 15.335 3.752 5.489 8.279 11.439 15.437 19.311 18.722 15.132 3.456 5.052 7.271 10.185 12.949 15.298 15.246 12.884 2.963 4.279 6.227 8.232 10.09 11.162 11.5 10.149 2.46 3.392 4.731 5.997 7.413 8.264 8.339 7.662 2.038 2.599 3.367 4.344 5.09 5.598 5.744 5.17 2.154 2.082 2.517 3.113 3.488 3.792 3.852 3.55 3.003 3.408 3.988 4.395 4.757 4.673 5.22 5.913 2.939 3.34 3.73 4.432 4.934 5.038 5.474 5.201 2.893 3.3 3.71 4.297 4.919 5.403 5.088 4.808 2.9 3.193 3.673 4.259 4.714 4.916 4.795 4.763 2.766 3.199 3.534 3.915 4.366 4.338 4.432 4.363 2.816 3.103 3.256 3.4 3.738 3.605 3.704 3.848 2.771 2.931 2.893 2.953 2.967 3.097 3.2 3.285 2.698 2.705 2.827 2.776 2.815 2.83 2.819 2.91 1.981 1.999 2.302 2.897 3.332 3.634 3.623 3.368 1.874 2.389 3.147 4.085 5.034 5.436 5.514 5.009 2.379 3.277 4.549 5.918 7.265 7.961 8.145 7.377 2.88 4.134 5.869 8.221 9.936 11.126 11.223 10.002 3.394 4.981 7.339 9.892 12.689 15.067 14.868 12.712 3.666 5.573 8.015 10.941 15.022 18.687 18.465 14.856 3.589 5.642 8.318 11.044 15.454 18.327 18.801 15.269 3.356 5.159 7.561 10.145 12.884 15.177 15.341 13.024  
6.486 4.72 4.185 3.724 3.27 3.023 2.912 2.671 6.786 4.88 4.294 3.757 3.376 3.049 2.766 2.438 6.767 5.101 4.217 3.797 3.287 2.926 2.644 2.413 6.134 5.023 4.238 3.713 3.075 2.895 2.707 2.332 5.595 4.522 4.016 3.487 3.155 2.8 2.533 2.346 4.972 3.912 3.501 3.168 2.855 2.769 2.527 2.258 4.325 3.419 3.043 2.871 2.629 2.517 2.403 2.242 4.072 2.974 2.892 2.795 2.616 2.5 2.361 2.259 19.874 34.944 35.325 20.366 9.519 4.46 2.133 1.13 36.404 86.781 87.086 37.125 12.876 4.987 2.155 1.028 38.02 92.573 94.17 39.368 13.007 5.011 2.157 0.972 21.906 39.004 40.704 21.821 9.222 3.891 1.784 0.939 9.888 13.397 13.371 9.455 5.17 2.594 1.403 0.722 4.672 5.254 5.012 3.891 2.742 1.64 0.947 0.623 2.347 2.237 2.191 1.953 1.469 0.995 0.732 0.497 1.327 1.19 1.077 0.963 0.808 0.634 0.517 0.473 1.746 2.526 3.544 5.456 7.905 11.257 14.155 16.774 1.684 2.455 3.898 5.818 8.796 12.184 16.84 20.874 1.618 2.463 3.804 5.827 8.693 12.269 16.627 21.178 1.597 2.313 3.565 5.261 7.835 10.901 14.202 16.997 1.484 2.079 2.975 4.427 6.423 8.777 10.917 12.464 1.272 1.751 2.417 3.467 5.107 6.608 8.001 9.163 1.098 1.563 2.014 2.83 3.685 4.675 5.607 6.721 1.234 1.45 1.883 2.222 2.727 3.251 3.746 4.708 2.532 2.973 3.301 3.472 3.282 3.326 3.83 5.02 2.398 2.83 3.066 3.228 3.458 3.731 4.209 3.822 2.358 2.716 2.948 3.123 3.391 3.887 3.569 3.307 2.262 2.6 2.853 3.053 3.333 3.357 3.283 3.239 2.228 2.518 2.919 3.031 2.954 2.965 3.062 3.302 2.162 2.406 2.596 2.691 2.907 2.833 2.796 3.077 2.173 2.28 2.39 2.482 2.541 2.459 2.548 2.707 2.104 2.121 2.235 2.4 2.359 2.419 2.311 2.516 1.074 1.365 1.678 1.994 2.463 2.97 3.573 4.536 0.964 1.264 1.876 2.583 3.429 4.418 5.203 6.559 1.232 1.661 2.302 3.439 4.847 6.306 7.638 9.058 1.319 1.986 2.841 4.306 6.175 8.569 10.596 12.172 1.497 2.267 3.399 5.145 7.665 10.697 13.969 16.325 1.601 2.268 3.777 5.756 8.2 11.907 16.5 20.652 1.707 2.442 3.892 5.79 8.499 11.949 16.371 20.718 1.63 2.301 3.6 5.368 7.873 10.881 14.269 16.658  
2.322 2.589 2.718 2.861 3.151 3.469 3.886 5.162 2.244 2.616 2.858 3.034 3.315 3.855 4.366 5.709 2.325 2.585 2.889 3.247 3.69 4.127 4.689 6.006 2.254 2.628 3.004 3.467 3.779 4.297 4.97 6.452 2.303 2.721 2.948 3.272 3.711 4.138 4.712 6.083 2.473 2.705 2.848 3.109 3.503 3.855 4.426 5.899 2.488 2.778 2.707 3.129 3.249 3.645 4.017 5.212 2.655 2.774 2.795 2.882 3.109 3.422 3.721 4.746 3.171 2.819 2.847 2.79 2.679 2.598 2.595 2.31 3.528 3.159 3.05 2.991 3.004 2.967 2.653 2.292 3.408 3.341 3.298 3.254 3.128 2.814 2.679 2.336 3.51 3.651 3.714 3.338 3.092 2.841 2.764 2.365 3.629 3.647 3.647 3.361 3.127 2.893 2.704 2.342 3.576 3.35 3.23 3.195 3.083 2.87 2.685 2.426 3.409 3.031 3.02 2.898 2.932 2.846 2.723 2.51 3.214 2.968 2.928 3.043 3 2.882 2.636 2.806 9.007 7.918 6.762 5.29 3.92 2.786 1.975 1.469 12.489 11.162 8.763 6.425 4.475 3.093 2.072 1.472 16.582 14.338 10.823 7.843 5.305 3.546 2.305 1.569 20.702 16.675 11.905 8.473 5.671 3.754 2.492 1.64 20.343 16.742 11.743 8.424 5.814 3.797 2.457 1.654 16.506 13.931 10.715 7.904 5.198 3.466 2.384 1.58 12.34 10.734 8.861 6.453 4.446 3.052 2.124 1.486 9.205 8.1 6.919 5.374 3.882 2.868 2.025 1.572 0.719 1.084 1.774 2.721 4.036 5.184 5.131 4.88 0.788 1.38 2.669 5.108 9.14 13.128 13.149 9.928 0.89 1.896 3.956 9.486 21.497 38.594 38.435 21.985 1.002 2.215 5.025 13.399 38.746 89.561 88.719 37.504 1.094 2.157 5.024 13.14 37.729 83.445 83.611 37.024 0.931 1.859 4.109 9.41 20.896 35.672 36.718 21.698 0.805 1.489 2.76 5.24 9.238 12.869 13.068 9.991 0.802 1.197 1.785 2.741 3.987 5.146 5.269 4.915 4.78 3.856 3.519 3.182 2.818 2.442 2.069 1.75 5.359 4.46 4.067 3.789 3.231 2.757 2.342 1.895 6.137 5.16 4.602 4.289 3.903 3.223 2.495 1.98 7.354 6.155 5.396 4.785 4.216 3.435 2.674 2.135 8.726 7.431 6.289 5.258 4.613 3.745 2.931 2.285 9.834 8.3 7.008 5.724 4.762 3.774 2.997 2.351 10.098 8.179 6.844 5.74 4.773 3.915 3.119 2.275 9.396 7.525 6.373 5.446 4.622 3.81 3.007 2.415  
2.675 3.075 3.268 3.388 3.658 3.868 3.875 4.155 2.829 3.179 3.614 3.858 4.267 4.276 4.3 4.722 2.785 3.148 3.771 4.31 4.622 4.745 4.946 4.732 2.956 3.212 3.57 4.145 4.687 5.09 5.147 4.604 2.864 3.172 3.599 4.134 4.772 5.078 5.03 4.737 2.868 3.102 3.535 4.026 4.477 4.561 4.614 4.592 2.898 3.27 3.34 3.889 3.909 4.203 4.037 4.458 3.045 3.137 3.345 3.633 3.604 3.705 3.643 3.738 3.867 3.85 3.815 3.61 3.515 3.195 3.02 2.829 4.671 4.513 4.332 4.105 3.849 3.434 3.129 2.811 4.766 4.863 4.806 4.59 4.225 3.613 3.165 2.909 4.634 5.107 5.152 4.718 4.218 3.785 3.158 2.896 4.663 5.025 5.009 4.728 4.108 3.644 3.191 3.002 4.661 4.507 4.509 4.452 4.067 3.511 3.029 2.908 4.451 4.09 4.166 4.098 3.787 3.462 3.121 3.023 3.755 3.758 3.801 3.62 3.641 3.189 3.113 3.108 7.291 8.116 8.076 7.337 6.309 4.997 3.797 2.926 10.178 10.822 11.106 9.705 8.07 6.156 4.315 2.99 12.819 14.983 14.762 12.582 9.867 7.346 5.102 3.356 14.854 18.428 18.561 15.076 11.096 8.003 5.434 3.595 14.915 18.156 18.449 15.095 11.1 8.054 5.608 3.596 13.139 14.896 15.163 12.565 9.989 7.26 5.058 3.439 10.362 11.108 10.927 9.832 7.844 6.099 4.356 2.972 7.76 8.269 8.225 7.586 6.503 5.075 3.779 2.883 2.788 3.693 5.073 6.28 7.393 8.038 8.11 7.657 3.04 4.37 6.033 8.009 9.85 11.06 10.954 10.031 3.353 4.854 7.249 9.741 12.451 14.721 15.004 12.533 3.631 5.394 7.861 10.897 14.836 18.056 18.054 15.083 3.716 5.381 7.912 11.188 14.756 18.747 18.522 14.91 3.292 4.984 7.352 9.663 12.721 14.826 15.163 12.93 2.83 4.376 6.04 8.01 9.795 11.184 11.271 10.218 2.947 3.671 5.031 6.339 7.428 8.41 8.406 7.696 3.458 3.74 3.646 3.483 3.419 3.163 2.808 2.524 4.319 4.342 4.377 4.224 3.939 3.655 3.103 2.897 4.847 5.026 5.196 4.695 4.385 4.131 3.617 3.125 5.889 6.405 6.381 5.753 5.161 4.349 3.889 3.523 7.001 7.633 7.771 6.974 5.907 4.823 4.257 3.609 7.668 8.708 8.689 7.619 6.416 5.157 4.226 3.638 8.262 9.046 8.778 7.678 6.318 5.221 4.234 3.601 7.794 8.191 7.803 6.986 5.912 4.782 4.21 3.65  
3.187 3.632 3.532 3.778 3.775 3.719 3.685 3.406 3.584 4.236 4.27 4.23 4.256 4.253 4.08 3.578 3.707 4.224 4.749 4.657 4.685 4.74 4.254 3.752 3.677 4.241 4.699 5.005 5.101 4.689 4.197 3.798 3.684 4.286 4.632 5.038 5.006 4.564 4.057 3.668 3.571 4.198 4.469 4.439 4.491 4.587 4.147 3.522 3.48 3.958 4.099 4.152 4.121 4.007 4.031 3.585 3.296 3.451 3.696 3.823 3.793 3.674 3.354 3.338 5.183 5.477 5.327 5.111 4.74 4.377 3.854 3.339 6.318 6.751 6.381 5.772 5.163 4.758 4.193 3.509 7.179 7.728 7.462 6.651 5.755 4.785 4.147 3.594 7.634 8.509 8.391 7.255 5.966 5.016 4.216 3.745 7.72 8.499 8.306 7.224 6.084 5.149 4.203 3.591 7.123 7.745 7.464 6.546 5.748 4.832 4.169 3.713 6.321 6.379 6.348 6.019 5.009 4.505 4.047 3.492 5.246 5.42 5.334 4.905 4.566 4.242 3.83 3.373 5.239 6.212 7.301 7.925 7.87 7.396 6.101 5.404 6.275 8.08 9.816 10.81 10.774 9.609 8.265 6.211 7.245 9.599 12.439 14.667 15.039 12.625 9.876 7.213 7.947 10.743 14.804 18.377 18.525 15.07 10.889 8.087 7.893 10.957 14.77 18.581 18.638 14.82 11.022 7.9 7.388 9.819 12.64 15.099 14.847 12.752 9.929 7.556 6.311 8.197 9.739 10.998 11.223 10.002 8.2 6.242 5.48 6.222 7.438 8.173 8.031 7.249 6.411 5.568 3.053 3.891 4.272 4.754 5.118 5.248 5.553 5.526 3.477 4.124 4.682 5.23 5.923 6.337 6.611 6.373 3.543 4.075 4.807 5.604 6.687 7.608 7.674 7.226 3.722 4.32 4.782 5.994 7.339 8.249 8.377 7.531 3.621 4.384 4.843 6.082 7.245 8.252 8.326 7.65 3.551 4.046 4.73 5.735 6.569 7.331 7.788 7.034 3.521 4.18 4.5 4.939 5.646 6.229 6.357 6.197 3.368 3.71 4.173 4.539 4.871 5.122 5.25 5.123 2.952 3.359 3.525 3.543 3.633 3.558 3.379 3.134 3.643 3.972 4.078 4.151 4.201 3.974 3.96 3.638 4.161 4.739 4.688 4.746 4.826 4.741 4.587 4.101 4.633 5.126 5.562 6.088 5.924 5.56 5.096 4.483 5.064 5.773 6.611 7.098 7.232 6.638 5.966 5.026 5.228 6.117 7.297 8.323 8.1 7.277 6.39 5.35 5.171 6.371 7.573 8.267 8.286 7.758 6.416 5.32 5.375 6.186 6.911 7.13 7.566 6.939 6.095 5.306  
3.872 3.853 3.635 3.747 3.457 3.369 3.203 2.9 4.768 4.377 4.232 4.191 3.892 3.449 3.194 2.869 4.903 4.977 4.675 4.651 4.274 3.66 3.124 2.839 4.904 5.023 5.139 4.723 4.204 3.726 3.26 2.974 4.668 5.021 4.921 4.638 4.117 3.577 3.138 3.013 4.561 4.5 4.569 4.433 3.969 3.49 3.113 2.864 4.351 4.159 4.031 4.013 3.79 3.366 3.194 2.862 3.791 3.64 3.524 3.584 3.546 3.277 3.134 3.022 7.425 8.345 8.258 7.322 6.312 4.868 3.671 2.802 10.354 11.332 11.248 9.862 8.189 6.006 4.309 2.875 13.148 15.475 15.003 12.909 9.913 7.233 5.157 3.363 15.317 18.549 18.698 14.929 10.984 8.018 5.439 3.658 14.935 18.346 18.323 14.858 10.689 8.04 5.359 3.541 13.074 15.091 15.134 12.663 9.867 7.11 5.084 3.319 10.176 11.153 10.884 9.639 8.048 6.044 4.214 2.965 7.783 8.168 8.105 7.372 6.332 4.866 3.802 2.828 2.767 3.603 4.895 6.141 7.485 8.227 8.286 7.798 3.051 4.258 6.037 8.121 9.979 10.996 11.354 10.231 3.395 4.959 7.133 9.84 12.858 15.169 15.026 13.062 3.643 5.38 8.039 11.013 15.148 18.533 18.686 15.041 3.602 5.523 7.977 10.957 14.897 18.431 18.592 15.157 3.32 4.98 7.172 9.984 12.546 15.006 14.887 12.795 2.926 4.212 5.994 8.074 9.745 11.015 11.079 10.51 2.882 3.751 4.948 6.275 7.35 8.21 8.358 7.607 2.852 3.158 3.223 3.467 3.795 3.699 3.818 3.959 2.758 3.204 3.565 4.001 4.231 4.172 4.33 4.722 2.868 3.196 3.641 4.328 4.649 4.721 4.848 4.876 2.845 3.293 3.64 4.251 4.657 5.041 5.028 4.711 2.878 3.131 3.589 4.116 4.682 4.925 4.923 4.724 2.808 3.169 3.55 4.081 4.33 4.367 4.553 4.647 2.859 3.161 3.368 3.706 4.025 4.101 4.089 4.393 3.113 3.067 3.189 3.623 3.727 3.66 3.653 3.852 2.515 2.811 3.097 3.335 3.553 3.729 3.804 3.663 2.796 3.125 3.705 3.987 4.293 4.349 4.33 4.322 3.055 3.679 4.118 4.558 4.883 5.056 5.127 4.904 3.431 4.004 4.552 5.166 5.9 6.381 6.407 5.93 3.537 4.223 4.811 5.955 6.9 7.675 7.727 7.161 3.59 4.336 5.042 6.399 7.614 8.812 8.647 7.944 3.69 4.28 5.106 6.231 7.724 8.669 9.09 8.387 3.741 4.401 4.893 5.865 7.165 7.894 8.199 7.902  
5.098 3.947 3.441 3.161 2.87 2.83 2.594 2.336 5.649 4.365 3.812 3.449 3.016 2.774 2.669 2.246 6.183 4.616 4.151 3.584 3.114 2.793 2.657 2.286 6.361 4.821 4.172 3.773 3.219 2.969 2.726 2.4 6.324 4.634 4.168 3.656 3.357 2.977 2.724 2.367 5.827 4.421 3.985 3.393 3.159 2.773 2.727 2.481 5.428 4.083 3.62 3.248 2.942 2.901 2.812 2.63 4.979 3.749 3.333 3.063 2.858 2.812 2.803 2.682 4.309 4.912 4.814 3.68 2.564 1.625 1.092 0.721 9.453 12.374 12.621 8.798 4.853 2.468 1.29 0.699 20.496 36.515 38.977 20.859 8.978 3.817 1.753 0.853 35.386 85.574 94.57 39.444 12.832 4.847 2.047 0.975 36.768 90.235 94.106 39.087 12.896 4.911 2.135 1.037 20.724 37.122 38.488 21.446 9.025 3.815 1.751 0.963 9.76 12.838 12.737 9.044 5.028 2.679 1.402 0.857 4.64 5.036 5.024 3.99 2.655 1.733 1.12 0.768 1.414 2.049 2.767 3.995 5.253 6.698 7.917 9.069 1.43 2.016 2.993 4.508 6.345 8.495 10.582 12.388 1.608 2.329 3.479 5.224 7.798 10.503 13.633 16.252 1.65 2.402 3.687 5.744 8.329 11.615 16.237 20.338 1.6 2.453 3.755 5.695 8.421 11.761 16.239 20.294 1.591 2.296 3.472 5.22 7.688 10.675 13.995 16.405 1.513 2.144 3.08 4.452 6.45 8.877 10.853 12.14 1.59 2.125 2.846 3.999 5.499 6.948 8.241 9.131 2.087 2.523 2.662 2.705 2.767 2.731 2.802 3.174 2.219 2.617 2.83 2.912 2.874 2.892 3.067 3.424 2.252 2.473 2.916 3.09 3.176 3.255 3.454 3.559 2.365 2.568 3.004 3.013 3.303 3.655 3.681 3.408 2.329 2.624 2.966 3.068 3.197 3.643 3.722 3.5 2.349 2.722 2.884 3.017 3.151 3.158 3.24 3.616 2.456 2.787 2.885 2.917 2.977 2.99 2.957 3.419 2.725 2.613 2.894 2.967 2.965 2.974 2.86 3.198 1.655 2.087 2.381 2.83 3.177 3.564 3.893 4.912 1.906 2.25 2.895 3.25 3.717 4.014 4.532 5.689 1.998 2.425 3.181 3.713 4.249 4.586 5.111 6.135 2.191 2.68 3.482 4.121 4.74 5.441 6.095 7.389 2.283 2.856 3.699 4.493 5.17 6.196 7.544 8.822 2.271 2.924 3.782 4.514 5.425 6.824 7.973 10.108 2.295 3.02 3.688 4.661 5.535 6.761 8.008 10.056 2.394 3.036 3.791 4.668 5.404 6.318 7.438 9.183  
1.964 2.328 2.454 2.679 2.795 2.989 3.408 4.278 2.216 2.478 2.669 2.857 3.105 3.112 3.593 4.433 2.279 2.534 2.792 2.827 3.166 3.452 4.008 4.998 2.305 2.681 2.778 2.974 3.435 3.844 4.398 5.486 2.437 2.77 3.031 3.051 3.65 4.147 4.685 6.074 2.832 3.03 3.1 3.412 3.736 4.181 4.854 6.429 3.531 3.649 3.536 3.628 4.081 4.199 4.991 6.662 4.003 4.214 4.389 4.47 4.667 5.151 5.52 7.336 2.441 2.345 2.266 2.245 2.183 2.021 2.122 2.022 2.851 2.487 2.562 2.539 2.454 2.447 2.193 2.07 3.104 2.849 2.8 2.685 2.718 2.684 2.453 2.129 3.277 3.112 3.047 3.083 2.975 2.86 2.647 2.295 3.308 3.229 3.345 3.325 3.215 3.078 2.824 2.523 3.432 3.551 3.65 3.425 3.326 3.211 3.05 2.925 4.455 4.542 3.994 3.832 3.711 3.822 3.653 3.455 5.929 5.019 4.688 4.444 4.54 4.316 4.186 3.853 4.324 3.719 3.192 2.626 2.24 1.792 1.46 1.252 6.57 5.45 4.565 3.585 2.856 2.016 1.486 1.122 9.046 8.05 6.771 5.046 3.615 2.512 1.722 1.261 12.296 10.845 8.807 6.36 4.373 3.003 2.033 1.373 16.666 14.077 10.906 7.611 5.241 3.521 2.262 1.584 20.848 16.632 11.748 8.439 5.664 3.62 2.471 1.662 20.466 16.378 11.935 8.593 5.745 3.805 2.529 1.782 16.484 14.305 11.006 8.069 5.557 3.815 2.777 2.181 0.409 0.447 0.576 0.731 0.95 1.062 1.111 1.208 0.476 0.678 0.979 1.364 1.88 2.231 2.295 2.444 0.592 1.021 1.737 2.63 4.03 5.205 5.288 4.905 0.775 1.439 2.629 5.272 9.336 13.648 13.457 10.086 0.964 1.817 4.009 9.369 21.904 41.138 39.941 21.972 1.025 2.12 5.041 13.031 38.988 94.145 88.582 36.932 1.123 2.103 5.18 12.779 36.307 88.037 82.696 35.731 1.224 2.168 4.629 9.7 20.455 37.002 35.991 21.163 4.081 3.195 2.899 2.712 2.559 2.374 2.306 2.042 4.426 3.359 3.1 2.993 2.728 2.649 2.538 2.145 4.907 3.852 3.485 3.295 2.925 2.831 2.567 2.2 5.732 4.532 3.979 3.511 3.041 2.817 2.491 2.288 6.251 4.974 4.303 3.589 3.257 2.822 2.643 2.352 6.601 5.069 4.196 3.679 3.223 2.88 2.756 2.397 6.621 4.803 4.178 3.741 3.139 2.965 2.64 2.331 6.561 4.759 4.151 3.652 3.235 2.922 2.756 2.605  
2.38 2.802 2.893 2.803 2.83 2.829 2.87 3.118 2.773 2.975 2.909 2.995 3.065 3.057 3.097 3.304 2.815 2.823 3.185 3.31 3.475 3.589 3.596 4.017 2.685 3.003 3.369 3.805 4 4.035 4.137 4.123 2.857 3.25 3.631 4.145 4.585 4.747 4.545 4.451 3.153 3.324 3.702 4.29 4.767 5.07 4.956 4.822 3.554 3.726 4.14 4.35 4.779 5.079 5.147 5.071 4.437 4.486 4.701 5.091 5.257 5.543 5.5 6.259 2.963 2.977 2.788 2.74 2.847 2.809 2.888 2.531 3.281 3.222 3.152 2.997 3.059 3.029 3.036 2.763 3.858 3.593 3.673 3.383 3.373 3.151 3.025 2.744 4.129 3.984 3.996 4.188 3.909 3.302 3.071 2.809 4.311 4.483 4.623 4.449 4.123 3.615 3.166 2.953 4.62 4.874 4.921 4.599 4.286 3.866 3.388 3.134 5.137 5.248 4.978 4.749 4.374 3.999 3.837 3.626 6.205 5.493 5.501 5.281 5.035 4.643 4.465 4.322 3.491 3.697 3.71 3.465 2.916 2.519 2.042 2.126 5.329 5.547 5.69 5.163 4.211 3.293 2.669 2.046 7.644 8.441 8.068 7.226 6.079 4.654 3.368 2.424 10.172 11.245 11.048 9.854 7.926 6.058 4.12 2.798 13.077 15.216 15.046 12.916 9.69 7.079 4.951 3.325 15.022 18.727 18.427 14.824 11.085 8.023 5.297 3.622 15.142 18.395 18.657 14.999 11.058 7.938 5.381 3.571 13.141 14.82 15.021 12.622 10.148 7.347 5.187 3.789 2.068 2.077 2.443 2.942 3.497 3.689 3.714 3.567 2.03 2.682 3.311 4.341 5.091 5.708 5.548 5.181 2.489 3.354 4.812 6.124 7.526 8.298 8.472 7.628 2.886 4.216 6.023 8.187 10.006 11.147 11.339 10.345 3.298 5.01 7.14 9.943 12.86 15.197 15.152 12.989 3.537 5.412 7.957 11.062 15.259 18.693 19.022 15.271 3.673 5.417 7.943 10.964 14.978 18.765 18.473 15.304 3.706 5.273 7.39 9.964 12.621 14.86 14.937 13.287 2.904 2.889 2.681 2.794 2.775 2.839 2.725 2.414 3.303 3.152 3.042 3.176 2.986 2.946 2.949 2.744 3.919 3.607 3.673 3.62 3.446 3.29 2.994 2.767 4.167 4.213 4.167 4.204 3.968 3.463 3.02 2.799 4.444 4.63 4.803 4.669 4.121 3.671 3.009 2.773 4.542 4.909 5.265 4.87 4.188 3.704 3.062 2.813 4.939 5.261 4.981 4.704 4.29 3.61 3.235 2.842 5.612 4.908 4.657 4.452 4.092 3.689 3.29 3.045  
